,id_acidente,id_vitima,id_veiculo,sexo,idade,tipo_vitima,classificacao,tipo_veiculo,estado_alcoolizacao,escolaridade,data_obito,data_ocorrencia,latitude_x,longitude_x,end_x,geocode_x,cadloga,cadlogb,alt_num,referencia,data,cod_acid,dp,talao,feridos,mortos,distrito_atz,princ_a,princ_b,tipo_acidente,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_info,carroca,latitude_y,longitude_y,end_y,geocode_y,flag_cruzamento
133,D051200361,1,1.0,F,28,CD,F,AU,BR,8,,2012-05-18 06:57,-23.60953,-46.653890000000004,"AV MOREIRA GUIMARAES, 267",MapInfo CET,35829,,267,,2012-05-18 06:57,2,27,1527,1,0,VM,35829.0,,CH,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.609532,-46.653896,"AV MOREIRA GUIMARAES, 267",MapInfo CET,False
134,D051200485,1,2.0,F,33,CD,F,BI,BR,7,,2012-05-03 14:00,-23.59512,-46.66438,AV IV CENTENARIO AND AV REPUBLICA DO LIBANO,MapInfo CET,16700,17003.0,,,2012-05-03 14:00,4,96,1977,1,0,IB,16700.0,17003.0,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-23.595126,-46.664384999999996,AV IV CENTENARIO X AV REPUBLICA DO LIBANO,MapInfo CET,True
135,D051200710,1,1.0,F,38,PD,F,BI,BR,3,,2012-05-10 07:30,-23.58993,-46.73558,"AV ELISEU DE ALMEIDA, 3000",MapInfo CET,16337,,3000,,2012-05-10 07:30,4,34,2578,1,0,BT,16337.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.589934,-46.735585,"AV ELISEU DE ALMEIDA, 3000",MapInfo CET,False
136,D051201014,1,2.0,F,35,CD,F,BI,BR,7,,2012-05-21 13:50,-23.56232,-46.71835,"PRACA PROF RUBIAO MEIRA (C.UNIVERS.), 10",MapInfo CET,99127,,10,,2012-05-21 13:50,2,93,2029,1,0,LP,99127.0,,SI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.562325,-46.718354999999995,"PRACA PROF RUBIAO MEIRA (C.UNIVERS.), 10",MapInfo CET,False
137,D051201361,1,2.0,F,14,CD,F,BI,BR,8,,2012-05-10 08:20,-23.46854,-46.58005,"AV LUIS STAMATIS, 520",MapInfo CET,12307,,520,,2012-05-10 08:20,2,73,2570,1,0,MC,12307.0,,SI,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-23.468542000000003,-46.580052,"AV LUIS STAMATIS, 520",MapInfo CET,False
138,D051201387,1,2.0,F,21,CD,F,BI,BR,3,,2012-05-24 23:37,-23.46101,-46.575340000000004,"RUA ABILIO PEDRO RAMOS, 572",MapInfo CET,19711,,572,,2012-05-24 23:37,4,73,5557,1,0,MC,19711.0,,AT,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.461011,-46.575340999999995,"RUA ABILIO PEDRO RAMOS, 572",MapInfo CET,False
139,D051201431,1,2.0,F,19,CD,F,BI,BR,8,,2012-05-31 19:50,-23.51759,-46.56843,"PRACA NOVO MUNDO, 141",MapInfo CET,14815,,141,,2012-05-31 19:50,2,90,2328,2,0,MC,14815.0,,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.517599,-46.568439,"PRACA NOVO MUNDO, 141",MapInfo CET,False
140,D051201431,2,2.0,F,10,PS,F,BI,BR,8,,2012-05-31 19:50,-23.51759,-46.56843,"PRACA NOVO MUNDO, 141",MapInfo CET,14815,,141,,2012-05-31 19:50,2,90,2328,2,0,MC,14815.0,,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.517599,-46.568439,"PRACA NOVO MUNDO, 141",MapInfo CET,False
141,D051201909,1,2.0,F,31,CD,F,BI,BR,8,,2012-05-07 12:00,-23.67689,-46.68169,"RUA INTERLAGOS, 3123",MapInfo CET,9222,,3123,,2012-05-07 12:00,2,99,1966,1,0,CS,9222.0,,SI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.676893,-46.681693,"RUA INTERLAGOS, 3123",MapInfo CET,False
142,D051202144,1,2.0,F,17,CD,F,BI,BR,5,,2012-05-30 16:30,-23.48573,-46.48039,"AV PARANAGUA, 2285",MapInfo CET,15467,,2285,,2012-05-30 16:30,2,62,2168,1,0,PE,15467.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.485737,-46.480398,"AV PARANAGUA, 2285",MapInfo CET,False
143,D051202165,2,2.0,F,32,CD,F,BI,BR,3,,2012-05-09 14:15,-23.87705,-46.65795,"RUA DAS ANDORINHAS, 87",MapInfo CET,26177,,87,,2012-05-09 14:15,2,63,1950,2,0,CS,26177.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.877055,-46.657951000000004,"RUA DAS ANDORINHAS, 87",MapInfo CET,False
144,D051202249,1,2.0,F,09,CD,F,BI,BR,2,,2012-05-10 02:00,-23.52311,-46.41976,"RUA JURANDIR PAIS LEME, ",MapInfo CET,60421,,,NC,2012-05-10 02:00,2,68,4958,1,0,VA,10774.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.523119,-46.419769,RUA JURANDIR PAIS LEME,MapInfo CET,False
145,D061200037,2,1.0,F,26,PS,F,MO,BR,5,,2012-06-22 09:00,-23.52947,-46.64113,RUA SILVA PINTO AND RUA DOS ITALIANOS,MapInfo CET,18193,9489.0,,,2012-06-22 09:00,2,2,1357,3,0,HG,9489.0,18193.0,SI,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.529473,-46.641138,RUA SILVA PINTO X RUA DOS ITALIANOS,MapInfo CET,True
146,D061200258,1,2.0,F,25,CD,F,BI,BR,5,,2012-06-12 16:05,-23.59917,-46.6108,RUA VINTE E OITO DE SETEMBRO AND RUA DR ELISIO DE CASTRO,MapInfo CET,19755,6359.0,,,2012-06-12 16:05,2,17,2556,1,0,IP,6359.0,19755.0,SI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.599178,-46.610801,RUA VINTE E OITO DE SETEMBRO X RUA DR ELISIO DE CASTRO,MapInfo CET,True
147,D061200819,1,1.0,F,64,CD,F,AU,BR,7,,2012-06-22 05:08,-23.5313,-46.625820000000004,"AV CRUZEIRO DO SUL, ",MapInfo CET,5567,,,PXR CONS SARAIV,2012-06-22 05:08,2,9,3356,3,0,SI,5567.0,,CF,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-23.531305,-46.625820000000004,AV CRUZEIRO DO SUL,MapInfo CET,False
148,D061201839,1,1.0,F,20,PD,F,BI,BR,4,,2012-06-13 15:00,-23.52336,-46.47498,"AV AGUIA DE HAIA, 2638",MapInfo CET,21253,,2638,,2012-06-13 15:00,4,64,3720,1,0,PE,21253.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.523365,-46.474987,"AV AGUIA DE HAIA, 2638",MapInfo CET,False
149,D061201879,1,1.0,F,20,PD,F,BI,BR,5,,2012-06-02 09:50,-23.519470000000002,-46.42603,"RUA COTINGA, ",MapInfo CET,5452,,,NC,2012-06-02 09:50,4,67,1590,1,0,SI,5452.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.519472,-46.426033000000004,RUA COTINGA,MapInfo CET,False
150,D061202001,1,2.0,F,06,CD,F,BI,BR,1,,2012-06-12 21:00,-23.56407,-46.46963,"AV DR FRANCISCO MUNHOZ FILHO, 600",MapInfo CET,7503,,600,,2012-06-12 21:00,2,53,3800,1,0,VA,7503.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.564076,-46.469633,"AV DR FRANCISCO MUNHOZ FILHO, 600",MapInfo CET,False
151,D071200136,2,2.0,F,19,PS,F,BI,BR,4,,2012-07-20 20:30,-23.56785,-46.62175,AV LINS DE VASCONCELOS AND RUA HERMINIO LEMOS,MapInfo CET,11922,8756.0,,,2012-07-20 20:30,2,6,5031,2,0,IP,8756.0,11922.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.567852,-46.621755,AV LINS DE VASCONCELOS X RUA HERMINIO LEMOS,MapInfo CET,True
152,D071200502,1,1.0,F,49,CD,F,BI,BR,6,,2012-07-18 19:30,-23.56361,-46.687470000000005,RUA TEODORO SAMPAIO AND RUA MOURATO COELHO,MapInfo CET,18813,14282.0,,,2012-07-18 19:30,2,14,7134,1,0,LP,14282.0,18813.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.563612,-46.687478999999996,RUA TEODORO SAMPAIO X RUA MOURATO COELHO,MapInfo CET,True
153,D071200787,1,1.0,F,38,SI,F,BI,BR,2,,2012-07-15 17:38,-23.59048,-46.79663,"RUA INACIO CERVANTES, 29",MapInfo CET,26426,,29,,2012-07-15 17:38,2,75,5297,1,0,BT,26426.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.590483,-46.796636,"RUA INACIO CERVANTES, 29",MapInfo CET,False
154,D071201143,1,2.0,F,40,CD,F,BI,BR,5,,2012-07-24 11:00,-23.480339999999998,-46.5674,"AV EDU CHAVES, 1639",MapInfo CET,6224,,1639,,2012-07-24 11:00,2,73,7685,1,0,MC,6224.0,,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.480345,-46.5674,"AV EDU CHAVES, 1639",MapInfo CET,False
155,D071201237,1,1.0,F,33,CD,F,BI,BR,5,,2012-07-22 12:50,-23.51425,-46.52101,AV GOV CARVALHO PINTO AND RUA CRUBIXA,MapInfo CET,43777,5545.0,,,2012-07-22 12:50,2,10,7464,2,0,PE,5545.0,43777.0,SI,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-23.51425,-46.52101,AV GOV CARVALHO PINTO X RUA CRUBIXA,MapInfo CET,True
156,D071201334,1,2.0,F,14,CD,F,BI,BR,8,,2012-07-20 18:25,-23.60194,-46.56346,RUA TAICURE AND RUA JUSTINIANO,MapInfo CET,18592,11441.0,,,2012-07-20 18:25,4,42,4688,1,0,VP,11441.0,18592.0,AT,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.601945999999998,-46.563464,RUA TAICURE X RUA JUSTINIANO,MapInfo CET,True
157,D071201868,1,2.0,F,13,CD,F,BI,BR,3,,2012-07-03 14:30,-23.5436,-46.4802,"RUA PDE JOSE VIEIRA DE MATOS, ",MapInfo CET,36169,,,NC,2012-07-03 14:30,2,65,2413,1,0,,36169.0,,CO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.5436,-46.480207,RUA PDE JOSE VIEIRA DE MATOS,MapInfo CET,False
158,D081200291,1,1.0,F,29,CD,F,BI,BR,5,,2012-08-10 09:20,-23.61506,-46.64951,"AV INDIANOPOLIS, 1917",MapInfo CET,9159,,1917,,2012-08-10 09:20,2,16,9551,1,0,VM,9159.0,,CH,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.615060999999997,-46.649519,"AV INDIANOPOLIS, 1917",MapInfo CET,False
159,D081200706,1,2.0,F,29,CD,F,BI,BR,8,,2012-08-04 17:30,-23.523770000000003,-46.660059999999994,"AV DR ABRAAO RIBEIRO, 23",MapInfo CET,61,,23,,2012-08-04 17:30,2,23,6614,1,0,SP,61.0,,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.523779,-46.660061999999996,"AV DR ABRAAO RIBEIRO, 23",MapInfo CET,False
160,D081200786,1,1.0,F,40,PD,F,BI,BR,8,,2012-08-24 06:45,-23.59199,-46.73993,"AV ELISEU DE ALMEIDA, 3992",MapInfo CET,16337,,3992,,2012-08-24 06:45,4,34,4989,1,0,CL,16337.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.591997,-46.739938,"AV ELISEU DE ALMEIDA, 3992",MapInfo CET,False
161,D081201802,2,1.0,F,19,PS,F,MO,BR,5,,2012-08-02 13:50,-23.65726,-46.69591,"AV WASHINGTON LUIS, 946",MapInfo CET,19931,,946,,2012-08-02 13:50,2,11,8504,2,0,CS,19931.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.657267,-46.695910999999995,"AV WASHINGTON LUIS, 946",MapInfo CET,False
162,D081201874,1,2.0,F,37,CD,F,BI,BR,8,,2012-08-31 22:49,-23.65691,-46.69997,"RUA JOAO ALFREDO, ",MapInfo CET,10121,,,PXAL STO AMARO,2012-08-31 22:49,2,11,9626,1,0,,10121.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.656918,-46.699971000000005,RUA JOAO ALFREDO,MapInfo CET,False
163,D081201884,3,3.0,F,12,CD,F,BI,BR,2,,2012-08-19 12:50,-23.82626,-46.74406,"RUA DIOMEDES, ",MapInfo CET,43032,,,PXR HUMBERTO RA,2012-08-19 12:50,2,25,6906,3,0,,43032.0,,CO,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-23.82626,-46.744064,RUA DIOMEDES,MapInfo CET,False
164,D081202356,2,1.0,F,36,PS,F,MO,BR,5,,2012-08-08 05:50,-23.540779999999998,-46.46484," , ",MapInfo CET,98912,,,PXR MARGARIDA C,2012-08-08 05:50,2,68,2254,3,0,,98912.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.540786999999998,-46.464842,,MapInfo CET,False
166,D081202523,2,3.0,F,06,PS,F,BI,BR,2,,2012-08-18 19:00,-23.63394,-46.458870000000005,"RUA MORRO DAS PEDRAS, 120",MapInfo CET,63078,,120,,2012-08-18 19:00,2,55,11189,3,0,VP,63078.0,,CO,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.63394,-46.458871,"RUA MORRO DAS PEDRAS, 120",MapInfo CET,False
167,D081202563,1,2.0,F,29,CD,F,BI,BR,3,,2012-08-09 14:00,-23.61195,-46.494040000000005,"AV JOAO RODRIGUES RUIZ, 500",MapInfo CET,73510,,500,,2012-08-09 14:00,2,69,6973,1,0,VP,73510.0,,CO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.611952,-46.494046000000004,"AV JOAO RODRIGUES RUIZ, 500",MapInfo CET,False
168,D091200204,2,2.0,F,21,CD,F,BI,BR,5,,2012-09-12 07:14,-23.52506,-46.61128,"PONTE DA VILA GUILHERME, 10",MapInfo CET,19713,,10,,2012-09-12 07:14,2,12,4658,2,0,TT,19713.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.525066,-46.611283,"PONTE DA VILA GUILHERME, 10",MapInfo CET,False
169,D091200289,1,2.0,F,51,CD,F,BI,BR,7,,2012-09-08 21:30,-23.585520000000002,-46.636509999999994,"RUA DOMINGOS DE MORAIS, 999",MapInfo CET,6013,,999,,2012-09-08 21:30,2,16,10820,1,0,VM,6013.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.585520000000002,-46.636514,"RUA DOMINGOS DE MORAIS, 999",MapInfo CET,False
170,D091200629,1,2.0,F,35,CD,F,BI,BR,7,,2012-09-04 18:30,-23.56616,-46.67869,"RUA CON EUGENIO LEITE, 225",MapInfo CET,6775,,225,,2012-09-04 18:30,2,15,6947,1,0,JD,6775.0,,CO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-23.56616,-46.67869,"RUA CON EUGENIO LEITE, 225",MapInfo CET,False
172,D091200853,1,1.0,F,45,PD,F,BI,BR,3,,2012-09-15 13:38,-23.58103,-46.73072,"RUA AZEM ABDALLA AZEM, 100",MapInfo CET,2656,,100,,2012-09-15 13:38,4,51,4185,1,0,BT,2656.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.581031,-46.730729,"RUA AZEM ABDALLA AZEM, 100",MapInfo CET,False
173,D091201009,1,2.0,F,38,CD,F,BI,BR,7,,2012-09-18 17:30,-23.50384,-46.60862,"RUA MARIA CANDIDA, 700",MapInfo CET,13172,,700,,2012-09-18 17:30,2,9,4640,1,0,MC,13172.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.503849,-46.608626,"RUA MARIA CANDIDA, 700",MapInfo CET,False
174,D091201228,1,1.0,F,42,CD,F,BI,BR,3,,2012-09-21 11:00,-23.474120000000003,-46.57676,"AV JULIO BUONO, 3723",MapInfo CET,11321,,3723,,2012-09-21 11:00,2,39,4350,1,0,MC,11321.0,,CO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.474128,-46.576768,"AV JULIO BUONO, 3723",MapInfo CET,False
175,D091201290,2,1.0,F,07,PD,F,BI,BR,8,,2012-09-05 18:40,-23.459,-46.6776,"RUA AGENOR ALVES MEIRA, 320",MapInfo CET,78699,,320,,2012-09-05 18:40,4,72,7939,2,0,FL,78699.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.459006,-46.677609000000004,"RUA AGENOR ALVES MEIRA, 320",MapInfo CET,False
176,D091201343,1,1.0,F,13,CD,F,BI,BR,8,,2012-09-28 18:00,-23.45184,-46.59903,"AV JOSINO VIEIRA DE GOIS, ",MapInfo CET,11250,,,NC,2012-09-28 18:00,2,73,10124,1,0,,11250.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.451847,-46.599032,AV JOSINO VIEIRA DE GOIS,MapInfo CET,False
177,D091201569,2,1.0,F,22,PD,F,BI,BR,5,,2012-09-07 21:47,-23.58313,-46.57286,"AV PROF LUIZ IGNACIO ANHAIA MELLO, 2200",MapInfo CET,24338,,2200,,2012-09-07 21:47,4,56,5813,2,0,VP,24338.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.583134,-46.572869,"AV PROF LUIZ IGNACIO ANHAIA MELLO, 2200",MapInfo CET,False
178,D091201870,1,2.0,F,SI,CD,F,BI,BR,8,,2012-09-06 00:00,-23.66185,-46.68657,"AV SARG LOURIVAL ALVES DE SOUZA, 185",MapInfo CET,12039,,185,,2012-09-06 00:00,2,99,9856,1,0,CS,12039.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.661859,-46.686571,"AV SARG LOURIVAL ALVES DE SOUZA, 185",MapInfo CET,False
179,D091201947,2,2.0,F,11,PS,F,BI,BR,3,,2012-09-07 12:00,-23.475920000000002,-46.42548,"AV DR JOSE ARTUR NOVA, 2570",MapInfo CET,10785,,2570,,2012-09-07 12:00,2,22,3493,2,0,PE,10785.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.475928,-46.425482,"AV DR JOSE ARTUR NOVA, 2570",MapInfo CET,False
180,D091202040,1,2.0,F,21,CD,F,BI,BR,3,,2012-09-27 22:00,-23.51841,-46.386559999999996,"RUA MANUEL RODRIGUES SANTIAGO, 222",MapInfo CET,16703,,222,,2012-09-27 22:00,2,50,10595,1,0,PE,16703.0,,CO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.518410999999997,-46.386564,"RUA MANUEL RODRIGUES SANTIAGO, 222",MapInfo CET,False
181,D091202073,1,1.0,F,20,CD,F,BI,BR,5,,2012-09-03 18:30,-23.48389,-46.49709,"RUA ARLINDO BETTIO, ",MapInfo CET,69058,,,NC,2012-09-03 18:30,2,62,8785,2,0,,69058.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.483891,-46.497095,RUA ARLINDO BETTIO,MapInfo CET,False
182,D091202073,2,1.0,F,03,PS,F,BI,BR,1,,2012-09-03 18:30,-23.48389,-46.49709,"RUA ARLINDO BETTIO, ",MapInfo CET,69058,,,NC,2012-09-03 18:30,2,62,8785,2,0,,69058.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.483891,-46.497095,RUA ARLINDO BETTIO,MapInfo CET,False
184,D101200012,1,2.0,F,49,CD,F,BI,BR,3,,2012-10-02 10:30,-23.54576,-46.63139,"PARQUE DOM PEDRO II, 148",MapInfo CET,15984,,148,,2012-10-02 10:30,2,1,9133,1,0,CT,15984.0,,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.545767,-46.631393,"PARQUE DOM PEDRO II, 148",MapInfo CET,False
185,D101200054,1,2.0,F,23,CD,F,BI,BR,5,,2012-10-19 08:40,-23.5285,-46.63909,RUA SILVA PINTO AND RUA DA GRACA,MapInfo CET,18193,8161.0,,,2012-10-19 08:40,2,2,2581,1,0,HG,8161.0,18193.0,CO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-23.528505,-46.639092,RUA SILVA PINTO X RUA DA GRACA,MapInfo CET,True
186,D101200246,2,1.0,F,06,PD,F,BI,BR,8,,2012-10-05 13:20,-23.53432,-46.6489,RUA BR DE CAMPINAS AND ALAMEDA NOTHMANN,MapInfo CET,4012,14750.0,,,2012-10-05 13:20,4,77,3012,2,0,HG,4012.0,14750.0,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.534323,-46.648907,RUA BR DE CAMPINAS X ALAMEDA NOTHMANN,MapInfo CET,True
187,D101200563,1,1.0,F,63,PD,F,BI,BR,3,,2012-10-10 18:00,-23.545560000000002,-46.69847,"RUA NAZARE PAULISTA, 163",MapInfo CET,14447,,163,,2012-10-10 18:00,4,14,10114,1,0,LP,14447.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.545568,-46.698471000000005,"RUA NAZARE PAULISTA, 163",MapInfo CET,False
188,D101200575,1,1.0,F,18,PS,F,BI,BR,8,,2012-10-22 19:16,-23.55511,-46.69338,RUA PURPURINA AND RUA MOURATO COELHO,MapInfo CET,16686,14282.0,,,2012-10-22 19:16,2,14,10551,1,0,LP,14282.0,16686.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.555114,-46.693382,RUA PURPURINA X RUA MOURATO COELHO,MapInfo CET,True
189,D101201010,1,1.0,F,43,CD,F,BI,BR,6,,2012-10-06 20:30,-23.51223,-46.61204,"RUA JOSE BERNARDO PINTO, 500",MapInfo CET,10810,,500,,2012-10-06 20:30,2,9,10142,1,0,MC,10810.0,,QM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.512237,-46.612045,"RUA JOSE BERNARDO PINTO, 500",MapInfo CET,False
190,D101201312,2,2.0,F,32,PS,F,BI,BR,8,,2012-10-31 19:30,-23.485870000000002,-46.568909999999995,"AV MENDES DA ROCHA, 178",MapInfo CET,13822,,178,,2012-10-31 19:30,2,73,11243,2,0,MC,13822.0,,CT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.485877,-46.568915999999994,"AV MENDES DA ROCHA, 178",MapInfo CET,False
191,D101201500,1,1.0,F,64,PS,F,OU,BR,3,,2012-10-16 07:30,-23.53505,-46.580909999999996,"AV CELSO GARCIA, 3244",MapInfo CET,4736,,3244,,2012-10-16 07:30,2,52,2721,1,0,BR,4736.0,,CO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-23.535052,-46.580914,"AV CELSO GARCIA, 3244",MapInfo CET,False
192,D111200208,1,1.0,F,45,PD,F,BI,BR,8,,2012-11-27 21:17,-23.5317,-46.65611,"RUA BRIG GALVAO, 419",MapInfo CET,7728,,419,,2012-11-27 21:17,4,77,3287,1,0,HG,7728.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.5317,-46.656116,"RUA BRIG GALVAO, 419",MapInfo CET,False
193,D111200221,1,1.0,F,27,CD,F,BI,BR,5,,2012-11-10 12:02,-23.5763,-46.65814,RUA ESTADOS UNIDOS AND AV BRIG LUIS ANTONIO,MapInfo CET,6651,12165.0,,,2012-11-10 12:02,2,78,8885,1,0,PA,10629.0,12165.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.576304,-46.658144,RUA ESTADOS UNIDOS X AV BRIG LUIS ANTONIO,MapInfo CET,True
194,D111200424,1,2.0,F,43,CD,F,BI,BR,5,,2012-11-21 12:50,-23.63224,-46.58291,"ESTRADA DAS LAGRIMAS, 4180",MapInfo CET,11562,,4180,,2012-11-21 12:50,2,95,5671,1,0,VP,11562.0,,CL,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-23.632241,-46.582918,"ESTRADA DAS LAGRIMAS, 4180",MapInfo CET,False
195,D111200638,1,2.0,F,44,CD,F,BI,BR,7,,2012-11-19 06:27,-23.61236,-46.70317,"AV DUQSA DE GOIAS, 540",MapInfo CET,8070,,540,,2012-11-19 06:27,2,34,6838,1,0,BT,8070.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.612363000000002,-46.70317,"AV DUQSA DE GOIAS, 540",MapInfo CET,False
196,D111201144,1,2.0,F,13,PS,F,BI,BR,3,,2012-11-23 21:30,-23.45779,-46.68466,"RUA CLARA NUNES, 516",MapInfo CET,41766,,516,,2012-11-23 21:30,2,72,10222,1,0,FL,41766.0,,CO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.457793,-46.68466,"RUA CLARA NUNES, 516",MapInfo CET,False
197,D111201727,2,2.0,F,19,PS,F,BI,BR,3,,2012-11-07 15:09,-23.52235,-46.437529999999995,AV MOISES MAIMONIDES AND RUA CECILIA ITER,MapInfo CET,30222,4690.0,,,2012-11-07 15:09,2,32,4201,2,0,PE,4690.0,30222.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.52235,-46.437539,AV MOISES MAIMONIDES X RUA CECILIA ITER,MapInfo CET,True
198,D111201807,1,1.0,F,16,CD,F,BI,BR,3,,2012-11-11 21:00,-23.512539999999998,-46.4734,"RUA EL REY (VILA JACUI), 90",MapInfo CET,45787,,90,,2012-11-11 21:00,2,63,7549,1,0,,45787.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.512545000000003,-46.473407,"RUA EL REY (VILA JACUI), 90",MapInfo CET,False
199,D121200312,1,1.0,F,06,PD,F,BI,BR,2,,2012-12-12 19:18,-23.59453,-46.6196,RUA VERGUEIRO AND RUA HUET BACELAR,MapInfo CET,19583,8865.0,,,2012-12-12 19:18,4,17,5730,1,0,,8865.0,19583.0,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.594535,-46.619603000000005,RUA VERGUEIRO X RUA HUET BACELAR,MapInfo CET,True
200,D121200362,1,1.0,F,26,CD,F,AU,BR,7,,2012-12-13 18:15,-23.62702,-46.67998,"RUA JOAQUIM NABUCO (STO AMARO), 681",MapInfo CET,10586,,681,,2012-12-13 18:15,2,27,12374,1,0,SA,10586.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.627024,-46.67998,"RUA JOAQUIM NABUCO (STO AMARO), 681",MapInfo CET,False
201,D121200563,1,2.0,F,38,CD,F,BI,BR,5,,2012-12-12 05:30,-23.557010000000002,-46.69807,RUA DOS MACUNIS AND RUA NATINGUI,MapInfo CET,12467,14435.0,,,2012-12-12 05:30,2,14,21641,1,0,LP,12467.0,14435.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.557018,-46.698074,RUA DOS MACUNIS X RUA NATINGUI,MapInfo CET,True
